net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
4.493676155416601,6.275722217677823,0.002779606758119636,0.00846186473965756,1.1752526230137985,0.3883883073738429
3.7929787585561114,5.500350004138919,0.002435218659719895,0.008458513936946842,1.18317274808344,0.3913343180992398
3.538010985406713,5.245378617630668,0.002334761461704432,0.00850378177561714,1.1964309727913087,0.3959082203482949
4.647409566677763,6.458334513366102,0.0029536757344964955,0.008737530636895134,1.1588498967422975,0.38377304282894764
4.573222723896683,6.266274461238692,0.00285889751855673,0.008716368990642074,1.1745308975575375,0.3885708143065143
4.17885101026363,5.895891785160932,0.0027018096488293916,0.008754909815936773,1.174457812734162,0.389166743371122
3.4681495182346906,5.112074885132949,0.002286704016251143,0.008545927019897558,1.1512673756211733,0.3809469186523944
4.371004849188888,6.208711205366832,0.0027942633523635467,0.008598294335766171,1.1971645548428707,0.3959708876390954
3.234151248084713,5.109301911450635,0.002250142250022459,0.0084138514557616,1.1818514368273376,0.3911849658465224
4.343713855886865,6.180084068870121,0.0025936377171895497,0.008017913423052843,1.171771623004636,0.387983989037177
4.342480950135995,6.116306152984133,0.002641494865778574,0.008251007599868115,1.1758309657942339,0.3888452592413273
3.0138727325596824,4.723017836768959,0.0022418409048080962,0.009068420198313686,1.1844003309237399,0.3921141941111282
5.012761738383249,6.796182887222591,0.002916754320847436,0.008199383974979388,1.1833487762488077,0.39159907761463114
4.152266759102038,5.909375279113353,0.002634752847543816,0.0085181394134487,1.1811076889444776,0.39098294515192544
4.465696358291788,6.123725558064323,0.0027673776753496713,0.008633743584697191,1.1706656219925236,0.3876327179552672
3.4475694380570547,5.119967017454669,0.0023445843412143964,0.008748732324182542,1.1637120522735904,0.38524982694453414
6.632899033706509,8.331361200634054,0.003545363859578691,0.008130013787673682,1.1534156444265509,0.3819490877591948
4.02654618307232,5.65497877835067,0.0025248568473817457,0.008530062486433917,1.1678616238504549,0.387085303853982
4.729828872456325,6.4712041681878905,0.0027633781773085315,0.00815833723932408,1.1912586457497227,0.39402781562301753
3.5112028604065952,5.308569171621085,0.002431970058206539,0.008752400358972592,1.1864061777586152,0.3931894779829769
4.054707397546465,5.72464377052151,0.0026636441932582386,0.008889435377756163,1.1690660561597963,0.38755262380003586
4.241166654750905,6.017001266816141,0.0027465401462174518,0.008720718758308457,1.186408838293614,0.3927497075411238
